window,model,decision_group,recommendation_rank,timestamp_utc,workload_end_utc,duration_hours,predicted_combined_score,predicted_price_direction_vs_previous_day,predicted_avg_carbon_intensity_g_co2e_per_kwh,predicted_total_emissions_kg_co2e,predicted_price_rank,predicted_carbon_rank,candidate_count,actual_decision_rank,combined_regret,cost_regret_eur_mwh,carbon_regret_g_co2e_per_kwh,cost_savings_vs_run_now_eur_mwh,carbon_savings_vs_run_now_g_co2e_per_kwh,agreement_count,model_count,model_agreement_rate,rank_confidence_component,score_margin_component,confidence_score,confidence_level
latest_test,xgboost,2026-05-11,4,2026-05-11 22:00:00+00:00,2026-05-11 23:00:00+00:00,1,0.58,unknown,8.15,436898.69,4,5,7,5,0.58,21.84,1.63,-21.84,-1.63,6,6,1.0,0.25,0.0,0.46,low
latest_test,xgboost,2026-05-11,5,2026-05-11 19:00:00+00:00,2026-05-11 20:00:00+00:00,1,0.58,unknown,7.32,418740.69,6,3,7,6,0.83,44.74,1.34,-44.74,-1.34,5,6,0.83,0.0,0.27,0.35,low
latest_test,xgboost,2026-05-12,1,2026-05-12 10:00:00+00:00,2026-05-12 11:00:00+00:00,1,0.09,unknown,6.07,360437.69,4,2,24,3,0.07,15.27,0.0,48.75,2.01,6,6,1.0,1.0,0.0,0.8,high
latest_test,xgboost,2026-05-12,2,2026-05-12 12:00:00+00:00,2026-05-12 13:00:00+00:00,1,0.09,unknown,6.4,363304.6,1,5,24,2,0.04,0.75,0.05,63.27,1.97,5,6,0.83,0.75,0.05,0.64,medium
latest_test,xgboost,2026-05-12,3,2026-05-12 09:00:00+00:00,2026-05-12 10:00:00+00:00,1,0.13,unknown,5.87,357841.61,7,1,24,4,0.11,18.54,0.02,45.48,1.99,6,6,1.0,0.5,0.0,0.57,medium
latest_test,xgboost,2026-05-12,4,2026-05-12 13:00:00+00:00,2026-05-12 14:00:00+00:00,1,0.13,unknown,6.48,366837.1,2,6,24,5,0.11,0.0,0.6,64.02,1.42,6,6,1.0,0.25,0.03,0.47,low
latest_test,xgboost,2026-05-12,5,2026-05-12 11:00:00+00:00,2026-05-12 12:00:00+00:00,1,0.15,unknown,6.37,362362.2,5,4,24,1,0.0,2.66,0.0,61.36,2.01,6,6,1.0,0.0,0.11,0.37,low
latest_test,xgboost,2026-05-13,1,2026-05-13 12:00:00+00:00,2026-05-13 13:00:00+00:00,1,0.04,decrease,5.97,388464.11,2,2,24,2,0.0,0.06,0.0,55.9,1.68,6,6,1.0,1.0,0.03,0.81,high
latest_test,xgboost,2026-05-13,2,2026-05-13 13:00:00+00:00,2026-05-13 14:00:00+00:00,1,0.07,increase,5.87,374676.4,4,1,24,3,0.13,0.04,0.85,55.93,0.83,6,6,1.0,0.75,0.11,0.71,medium
latest_test,xgboost,2026-05-13,3,2026-05-13 11:00:00+00:00,2026-05-13 12:00:00+00:00,1,0.15,decrease,6.37,417207.3,3,6,24,1,0.0,0.06,0.1,55.9,1.58,6,6,1.0,0.5,0.08,0.59,medium
latest_test,xgboost,2026-05-13,4,2026-05-13 08:00:00+00:00,2026-05-13 09:00:00+00:00,1,0.22,decrease,6.11,387767.0,9,3,24,16,0.52,0.07,1.85,55.9,-0.17,5,6,0.83,0.25,0.08,0.42,low
latest_test,xgboost,2026-05-13,5,2026-05-13 14:00:00+00:00,2026-05-13 15:00:00+00:00,1,0.28,increase,6.54,419255.69,5,10,24,6,0.24,0.0,1.68,55.96,0.0,3,6,0.5,0.0,0.05,0.19,low
latest_test,xgboost,2026-05-14,1,2026-05-14 10:00:00+00:00,2026-05-14 11:00:00+00:00,1,0.1,increase,6.54,387840.31,3,3,22,5,0.1,9.78,0.0,6.78,0.56,6,6,1.0,1.0,0.08,0.82,high
latest_test,xgboost,2026-05-14,2,2026-05-14 09:00:00+00:00,2026-05-14 10:00:00+00:00,1,0.17,increase,6.68,385696.5,1,8,22,2,0.02,0.14,0.24,16.41,0.31,4,6,0.67,0.75,0.03,0.58,medium
latest_test,xgboost,2026-05-14,3,2026-05-14 11:00:00+00:00,2026-05-14 12:00:00+00:00,1,0.19,increase,6.53,389415.29,8,2,22,4,0.05,4.01,0.04,12.54,0.52,4,6,0.67,0.5,0.0,0.46,low
latest_test,xgboost,2026-05-14,4,2026-05-14 12:00:00+00:00,2026-05-14 13:00:00+00:00,1,0.19,increase,6.56,390080.61,6,4,22,1,0.0,0.85,0.17,15.7,0.39,5,6,0.83,0.25,0.0,0.4,low
latest_test,xgboost,2026-05-14,5,2026-05-14 13:00:00+00:00,2026-05-14 14:00:00+00:00,1,0.19,increase,6.57,390158.2,5,5,22,3,0.02,0.01,0.36,16.54,0.2,5,6,0.83,0.0,0.0,0.29,low
latest_test,xgboost,2026-05-15,1,2026-05-15 12:00:00+00:00,2026-05-15 13:00:00+00:00,1,0.04,decrease,6.3,390803.5,1,3,24,2,0.02,4.31,0.0,57.84,1.01,6,6,1.0,1.0,0.0,0.8,high
latest_test,xgboost,2026-05-15,2,2026-05-15 14:00:00+00:00,2026-05-15 15:00:00+00:00,1,0.04,increase,6.24,385611.0,2,2,24,5,0.17,0.0,0.58,62.16,0.42,4,6,0.67,0.75,0.08,0.59,medium
latest_test,xgboost,2026-05-15,3,2026-05-15 13:00:00+00:00,2026-05-15 14:00:00+00:00,1,0.11,increase,6.19,383694.61,6,1,24,1,0.0,0.0,0.04,62.15,0.97,6,6,1.0,0.5,0.05,0.59,medium
latest_test,xgboost,2026-05-15,4,2026-05-15 10:00:00+00:00,2026-05-15 11:00:00+00:00,1,0.15,increase,6.46,398382.41,3,6,24,4,0.17,13.02,0.32,49.13,0.68,6,6,1.0,0.25,0.03,0.47,low
latest_test,xgboost,2026-05-15,5,2026-05-15 09:00:00+00:00,2026-05-15 10:00:00+00:00,1,0.17,decrease,6.44,392609.19,5,5,24,6,0.22,6.03,0.4,56.13,0.61,4,6,0.67,0.0,0.03,0.24,low
latest_test,xgboost,2026-05-16,1,2026-05-16 11:00:00+00:00,2026-05-16 12:00:00+00:00,1,0.04,decrease,6.39,384397.1,3,1,24,5,0.2,0.06,0.91,75.38,-0.34,6,6,1.0,1.0,0.06,0.81,high
latest_test,xgboost,2026-05-16,2,2026-05-16 09:00:00+00:00,2026-05-16 10:00:00+00:00,1,0.09,decrease,6.41,369798.49,4,2,24,1,0.0,0.1,0.29,75.33,0.28,5,6,0.83,0.75,0.0,0.63,medium
latest_test,xgboost,2026-05-16,3,2026-05-16 12:00:00+00:00,2026-05-16 13:00:00+00:00,1,0.09,decrease,6.55,384685.7,1,5,24,9,0.35,0.0,1.26,75.44,-0.68,6,6,1.0,0.5,0.06,0.59,medium
latest_test,xgboost,2026-05-16,4,2026-05-16 13:00:00+00:00,2026-05-16 14:00:00+00:00,1,0.13,decrease,6.57,387013.1,2,6,24,12,0.37,0.1,1.18,75.34,-0.6,3,6,0.5,0.25,0.03,0.29,low
latest_test,xgboost,2026-05-16,5,2026-05-16 10:00:00+00:00,2026-05-16 11:00:00+00:00,1,0.15,decrease,6.53,383301.01,5,4,24,3,0.09,0.75,0.31,74.69,0.27,6,6,1.0,0.0,0.0,0.35,low
latest_test,xgboost,2026-05-17,1,2026-05-17 11:00:00+00:00,2026-05-17 12:00:00+00:00,1,0.02,decrease,6.31,390384.01,2,1,24,3,0.11,0.0,0.34,76.16,0.43,6,6,1.0,1.0,0.06,0.81,high
latest_test,xgboost,2026-05-17,2,2026-05-17 10:00:00+00:00,2026-05-17 11:00:00+00:00,1,0.07,decrease,6.42,387654.2,3,2,24,5,0.24,1.23,0.38,74.93,0.39,6,6,1.0,0.75,0.06,0.7,medium
latest_test,xgboost,2026-05-17,3,2026-05-17 12:00:00+00:00,2026-05-17 13:00:00+00:00,1,0.11,decrease,6.5,393132.29,1,6,24,1,0.0,0.0,0.14,76.16,0.63,5,6,0.83,0.5,0.03,0.52,medium
latest_test,xgboost,2026-05-17,4,2026-05-17 13:00:00+00:00,2026-05-17 14:00:00+00:00,1,0.13,increase,6.44,384503.7,5,3,24,2,0.09,0.0,0.28,76.16,0.49,4,6,0.67,0.25,0.03,0.35,low
latest_test,xgboost,2026-05-17,5,2026-05-17 09:00:00+00:00,2026-05-17 10:00:00+00:00,1,0.15,increase,6.49,384040.31,4,5,24,6,0.28,0.56,0.48,75.6,0.3,5,6,0.83,0.0,0.03,0.3,low
latest_test,xgboost,2026-05-18,1,2026-05-18 09:00:00+00:00,2026-05-18 10:00:00+00:00,1,0.0,increase,6.23,376825.4,1,1,24,1,0.0,27.39,0.0,29.98,1.48,5,6,0.83,1.0,0.11,0.76,high
latest_test,xgboost,2026-05-18,2,2026-05-18 14:00:00+00:00,2026-05-18 15:00:00+00:00,1,0.11,increase,6.49,394710.29,2,5,24,4,0.07,0.0,0.56,57.38,0.92,5,6,0.83,0.75,0.02,0.63,medium
latest_test,xgboost,2026-05-18,3,2026-05-18 10:00:00+00:00,2026-05-18 11:00:00+00:00,1,0.13,increase,6.26,380080.7,5,3,24,6,0.09,36.15,0.03,21.22,1.46,6,6,1.0,0.5,0.02,0.58,medium
latest_test,xgboost,2026-05-18,4,2026-05-18 12:00:00+00:00,2026-05-18 13:00:00+00:00,1,0.15,increase,6.49,397598.7,3,6,24,5,0.09,22.4,0.36,34.97,1.12,6,6,1.0,0.25,0.02,0.47,low
latest_test,xgboost,2026-05-18,5,2026-05-18 11:00:00+00:00,2026-05-18 12:00:00+00:00,1,0.17,increase,6.25,381646.1,8,2,24,7,0.11,19.5,0.44,37.87,1.04,4,6,0.67,0.0,0.0,0.23,low
latest_test,xgboost,2026-05-19,1,2026-05-19 12:00:00+00:00,2026-05-19 13:00:00+00:00,1,0.0,decrease,5.94,389484.3,1,1,24,2,0.04,0.0,0.14,65.96,1.43,6,6,1.0,1.0,0.07,0.81,high
latest_test,xgboost,2026-05-19,2,2026-05-19 10:00:00+00:00,2026-05-19 11:00:00+00:00,1,0.07,decrease,6.0,390210.19,2,3,24,4,0.11,3.98,0.0,61.99,1.58,5,6,0.83,0.75,0.02,0.63,medium
latest_test,xgboost,2026-05-19,3,2026-05-19 11:00:00+00:00,2026-05-19 12:00:00+00:00,1,0.09,decrease,5.94,390345.29,4,2,24,1,0.0,0.0,0.1,65.96,1.47,5,6,0.83,0.5,0.02,0.52,medium
latest_test,xgboost,2026-05-19,4,2026-05-19 13:00:00+00:00,2026-05-19 14:00:00+00:00,1,0.11,decrease,6.03,395860.0,3,4,24,3,0.09,0.0,0.26,65.96,1.32,6,6,1.0,0.25,0.07,0.48,low
latest_test,xgboost,2026-05-19,5,2026-05-19 14:00:00+00:00,2026-05-19 15:00:00+00:00,1,0.17,decrease,6.09,400456.4,5,5,24,6,0.17,0.0,0.47,65.96,1.11,6,6,1.0,0.0,0.07,0.36,low
latest_test,xgboost,2026-05-20,1,2026-05-20 09:00:00+00:00,2026-05-20 10:00:00+00:00,1,0.0,increase,5.95,383260.1,1,1,24,3,0.02,0.01,0.1,50.0,0.49,6,6,1.0,1.0,0.09,0.82,high
latest_test,xgboost,2026-05-20,2,2026-05-20 10:00:00+00:00,2026-05-20 11:00:00+00:00,1,0.09,increase,6.17,397884.0,4,2,24,4,0.02,0.0,0.28,50.01,0.31,6,6,1.0,0.75,0.05,0.7,medium
latest_test,xgboost,2026-05-20,3,2026-05-20 11:00:00+00:00,2026-05-20 12:00:00+00:00,1,0.13,increase,6.33,399379.71,2,6,24,5,0.02,0.0,0.35,50.01,0.24,6,6,1.0,0.5,0.0,0.57,medium
latest_test,xgboost,2026-05-20,4,2026-05-20 12:00:00+00:00,2026-05-20 13:00:00+00:00,1,0.13,increase,6.33,393073.69,3,5,24,1,0.0,0.0,0.32,50.01,0.27,6,6,1.0,0.25,0.02,0.47,low
latest_test,xgboost,2026-05-20,5,2026-05-20 13:00:00+00:00,2026-05-20 14:00:00+00:00,1,0.15,increase,6.32,392533.59,5,4,24,6,0.11,0.0,0.36,50.01,0.23,5,6,0.83,0.0,0.05,0.3,low
latest_test,xgboost,2026-05-21,1,2026-05-21 09:00:00+00:00,2026-05-21 10:00:00+00:00,1,0.04,increase,6.55,385169.12,1,3,24,1,0.0,0.0,0.28,96.03,0.7,6,6,1.0,1.0,0.03,0.81,high
latest_test,xgboost,2026-05-21,2,2026-05-21 10:00:00+00:00,2026-05-21 11:00:00+00:00,1,0.07,increase,6.47,377850.61,3,2,24,3,0.11,0.01,0.0,96.02,0.98,6,6,1.0,0.75,0.05,0.7,medium
latest_test,xgboost,2026-05-21,3,2026-05-21 12:00:00+00:00,2026-05-21 13:00:00+00:00,1,0.11,increase,6.6,385250.4,2,5,24,5,0.13,0.0,0.37,96.03,0.62,6,6,1.0,0.5,0.03,0.58,medium
latest_test,xgboost,2026-05-21,4,2026-05-21 08:00:00+00:00,2026-05-21 09:00:00+00:00,1,0.13,increase,6.44,387779.09,7,1,24,8,0.26,0.01,0.5,96.02,0.48,5,6,0.83,0.25,0.05,0.41,low
latest_test,xgboost,2026-05-21,5,2026-05-21 11:00:00+00:00,2026-05-21 12:00:00+00:00,1,0.17,increase,6.64,389153.09,4,6,24,2,0.04,0.0,0.31,96.03,0.67,6,6,1.0,0.0,0.05,0.36,low
latest_test,xgboost,2026-05-22,1,2026-05-22 09:00:00+00:00,2026-05-22 10:00:00+00:00,1,0.04,decrease,6.63,383941.3,1,3,24,3,0.09,0.01,0.01,84.43,0.87,6,6,1.0,1.0,0.05,0.81,high
latest_test,xgboost,2026-05-22,2,2026-05-22 10:00:00+00:00,2026-05-22 11:00:00+00:00,1,0.09,decrease,6.55,389833.71,4,2,24,2,0.04,0.01,0.0,84.43,0.87,6,6,1.0,0.75,0.0,0.69,medium
latest_test,xgboost,2026-05-22,3,2026-05-22 11:00:00+00:00,2026-05-22 12:00:00+00:00,1,0.09,decrease,6.64,391291.78,2,4,24,1,0.0,0.0,0.17,84.44,0.7,6,6,1.0,0.5,0.05,0.58,medium
latest_test,xgboost,2026-05-22,4,2026-05-22 08:00:00+00:00,2026-05-22 09:00:00+00:00,1,0.13,increase,6.35,388918.91,7,1,24,6,0.17,0.77,0.19,83.66,0.68,4,6,0.67,0.25,0.03,0.35,low
latest_test,xgboost,2026-05-22,5,2026-05-22 12:00:00+00:00,2026-05-22 13:00:00+00:00,1,0.15,decrease,6.8,390190.71,3,6,24,5,0.11,0.0,0.39,84.44,0.49,6,6,1.0,0.0,0.05,0.36,low
latest_test,xgboost,2026-05-23,1,2026-05-23 08:00:00+00:00,2026-05-23 09:00:00+00:00,1,0.11,decrease,6.49,384304.79,6,1,24,13,0.24,31.22,2.27,61.39,-0.51,5,6,0.83,1.0,0.0,0.74,medium
latest_test,xgboost,2026-05-23,2,2026-05-23 12:00:00+00:00,2026-05-23 13:00:00+00:00,1,0.11,decrease,6.81,387204.8,1,6,24,10,0.22,13.29,2.34,79.32,-0.58,4,6,0.67,0.75,0.0,0.57,medium
latest_test,xgboost,2026-05-23,3,2026-05-23 13:00:00+00:00,2026-05-23 14:00:00+00:00,1,0.11,decrease,6.77,388629.6,3,4,24,14,0.24,27.55,2.3,65.06,-0.53,4,6,0.67,0.5,0.03,0.46,low
latest_test,xgboost,2026-05-23,4,2026-05-23 09:00:00+00:00,2026-05-23 10:00:00+00:00,1,0.13,decrease,6.75,382791.4,5,3,24,9,0.2,27.68,2.27,64.92,-0.5,5,6,0.83,0.25,0.06,0.42,low
latest_test,xgboost,2026-05-23,5,2026-05-23 11:00:00+00:00,2026-05-23 12:00:00+00:00,1,0.17,decrease,6.82,388056.01,2,8,24,7,0.15,0.0,2.29,92.61,-0.53,5,6,0.83,0.0,0.03,0.3,low
latest_test,xgboost,2026-05-24,1,2026-05-24 11:00:00+00:00,2026-05-24 12:00:00+00:00,1,0.04,decrease,6.14,343249.8,3,1,24,4,0.0,0.0,1.35,110.39,-0.8,5,6,0.83,1.0,0.05,0.75,high
latest_test,xgboost,2026-05-24,2,2026-05-24 10:00:00+00:00,2026-05-24 11:00:00+00:00,1,0.09,decrease,6.15,342814.19,4,2,24,9,0.09,38.02,1.39,72.38,-0.84,5,6,0.83,0.75,0.0,0.63,medium
latest_test,xgboost,2026-05-24,3,2026-05-24 13:00:00+00:00,2026-05-24 14:00:00+00:00,1,0.09,decrease,6.19,344840.8,2,4,24,10,0.09,52.04,1.37,58.36,-0.82,4,6,0.67,0.5,0.03,0.46,low
latest_test,xgboost,2026-05-24,4,2026-05-24 12:00:00+00:00,2026-05-24 13:00:00+00:00,1,0.11,decrease,6.2,344786.8,1,6,24,1,0.0,14.08,1.32,96.31,-0.78,5,6,0.83,0.25,0.08,0.42,low
latest_test,xgboost,2026-05-24,5,2026-05-24 14:00:00+00:00,2026-05-24 15:00:00+00:00,1,0.17,decrease,6.16,344219.9,7,3,24,11,0.09,73.41,1.29,36.98,-0.74,2,6,0.33,0.0,0.11,0.14,low
latest_test,xgboost,2026-05-25,1,2026-05-25 13:00:00+00:00,2026-05-25 14:00:00+00:00,1,0.07,increase,5.98,351608.2,4,1,24,12,0.17,13.98,0.87,26.28,-0.23,4,6,0.67,1.0,0.03,0.69,medium
latest_test,xgboost,2026-05-25,2,2026-05-25 09:00:00+00:00,2026-05-25 10:00:00+00:00,1,0.09,increase,6.02,355430.22,2,4,24,18,0.3,14.15,1.11,26.11,-0.47,4,6,0.67,0.75,0.0,0.57,medium
latest_test,xgboost,2026-05-25,3,2026-05-25 12:00:00+00:00,2026-05-25 13:00:00+00:00,1,0.09,increase,6.05,354202.69,1,5,24,5,0.09,6.15,0.81,34.11,-0.17,5,6,0.83,0.5,0.09,0.53,medium
latest_test,xgboost,2026-05-25,4,2026-05-25 08:00:00+00:00,2026-05-25 09:00:00+00:00,1,0.15,increase,6.01,364514.1,6,3,24,3,0.07,15.75,0.63,24.51,0.01,4,6,0.67,0.25,0.0,0.35,low
latest_test,xgboost,2026-05-25,5,2026-05-25 14:00:00+00:00,2026-05-25 15:00:00+00:00,1,0.15,increase,5.99,350405.7,7,2,24,4,0.07,16.23,0.59,24.03,0.05,4,6,0.67,0.0,0.06,0.25,low
latest_test,xgboost,2026-05-26,1,2026-05-26 08:00:00+00:00,2026-05-26 09:00:00+00:00,1,0.13,increase,6.56,400443.99,7,1,24,10,0.2,1.14,1.04,72.43,-0.96,6,6,1.0,1.0,0.13,0.83,high
latest_test,xgboost,2026-05-26,2,2026-05-26 07:00:00+00:00,2026-05-26 08:00:00+00:00,1,0.24,increase,6.78,397368.3,10,3,24,1,0.0,27.25,0.0,46.32,0.08,5,6,0.83,0.75,0.05,0.64,medium
latest_test,xgboost,2026-05-26,3,2026-05-26 00:00:00+00:00,2026-05-26 01:00:00+00:00,1,0.28,increase,6.72,361479.2,13,2,24,2,0.09,73.57,0.08,0.0,0.0,5,6,0.83,0.5,0.03,0.52,medium
latest_test,xgboost,2026-05-26,4,2026-05-26 01:00:00+00:00,2026-05-26 02:00:00+00:00,1,0.3,increase,6.91,362424.4,12,4,24,9,0.2,70.17,0.29,3.4,-0.21,5,6,0.83,0.25,0.0,0.4,low
latest_test,xgboost,2026-05-26,5,2026-05-26 09:00:00+00:00,2026-05-26 10:00:00+00:00,1,0.3,increase,7.97,476725.91,3,13,24,11,0.2,0.16,1.47,73.41,-1.4,2,6,0.33,0.0,0.03,0.12,low
latest_test,xgboost,2026-05-27,1,2026-05-27 10:00:00+00:00,2026-05-27 11:00:00+00:00,1,0.04,decrease,6.06,368423.01,1,3,24,1,0.0,0.01,0.07,114.03,0.88,5,6,0.83,1.0,0.05,0.75,high
latest_test,xgboost,2026-05-27,2,2026-05-27 09:00:00+00:00,2026-05-27 10:00:00+00:00,1,0.09,decrease,5.89,354109.49,4,2,24,4,0.09,0.29,0.11,113.75,0.84,5,6,0.83,0.75,0.02,0.63,medium
latest_test,xgboost,2026-05-27,3,2026-05-27 08:00:00+00:00,2026-05-27 09:00:00+00:00,1,0.11,increase,5.8,361937.71,6,1,24,2,0.04,3.97,0.0,110.07,0.95,4,6,0.67,0.5,0.0,0.46,low
latest_test,xgboost,2026-05-27,4,2026-05-27 11:00:00+00:00,2026-05-27 12:00:00+00:00,1,0.11,decrease,6.18,378824.4,3,4,24,5,0.09,0.0,0.24,114.04,0.71,5,6,0.83,0.25,0.07,0.42,low
latest_test,xgboost,2026-05-27,5,2026-05-27 12:00:00+00:00,2026-05-27 13:00:00+00:00,1,0.17,decrease,6.33,370742.0,2,8,24,6,0.09,0.0,0.48,114.04,0.46,5,6,0.83,0.0,0.02,0.3,low
latest_test,xgboost,2026-05-28,1,2026-05-28 10:00:00+00:00,2026-05-28 11:00:00+00:00,1,0.04,decrease,5.7,331859.0,2,2,24,3,0.09,0.0,0.07,95.76,4.05,6,6,1.0,1.0,0.05,0.81,high
latest_test,xgboost,2026-05-28,2,2026-05-28 09:00:00+00:00,2026-05-28 10:00:00+00:00,1,0.09,increase,5.48,328035.21,5,1,24,4,0.15,0.56,0.11,95.2,4.02,6,6,1.0,0.75,0.0,0.69,medium
latest_test,xgboost,2026-05-28,3,2026-05-28 11:00:00+00:00,2026-05-28 12:00:00+00:00,1,0.09,decrease,5.72,339807.89,1,5,24,1,0.0,0.0,0.0,95.77,4.13,6,6,1.0,0.5,0.05,0.58,medium
latest_test,xgboost,2026-05-28,4,2026-05-28 13:00:00+00:00,2026-05-28 14:00:00+00:00,1,0.13,increase,5.72,348186.12,4,4,24,6,0.2,1.3,0.29,94.47,3.83,4,6,0.67,0.25,0.02,0.35,low
latest_test,xgboost,2026-05-28,5,2026-05-28 12:00:00+00:00,2026-05-28 13:00:00+00:00,1,0.15,decrease,5.79,343444.81,3,6,24,2,0.04,0.0,0.05,95.76,4.07,5,6,0.83,0.0,0.02,0.3,low
latest_test,xgboost,2026-05-29,1,2026-05-29 11:00:00+00:00,2026-05-29 12:00:00+00:00,1,0.04,increase,5.88,354004.2,2,2,24,4,0.07,0.0,0.41,120.48,3.6,6,6,1.0,1.0,0.05,0.81,high
latest_test,xgboost,2026-05-29,2,2026-05-29 10:00:00+00:00,2026-05-29 11:00:00+00:00,1,0.09,increase,5.89,343525.1,3,3,24,2,0.04,0.35,0.27,120.13,3.74,6,6,1.0,0.75,0.0,0.69,medium
latest_test,xgboost,2026-05-29,3,2026-05-29 12:00:00+00:00,2026-05-29 13:00:00+00:00,1,0.09,increase,6.08,367682.3,1,5,24,1,0.0,0.64,0.0,119.83,4.01,6,6,1.0,0.5,0.0,0.57,medium
latest_test,xgboost,2026-05-29,4,2026-05-29 13:00:00+00:00,2026-05-29 14:00:00+00:00,1,0.09,increase,5.78,348863.09,5,1,24,3,0.04,1.35,0.22,119.12,3.79,5,6,0.83,0.25,0.09,0.42,low
latest_test,xgboost,2026-05-29,5,2026-05-29 09:00:00+00:00,2026-05-29 10:00:00+00:00,1,0.17,increase,6.25,363835.0,4,6,24,5,0.09,2.05,0.26,118.42,3.75,3,6,0.5,0.0,0.0,0.18,low
latest_test,xgboost,2026-05-30,1,2026-05-30 10:00:00+00:00,2026-05-30 11:00:00+00:00,1,0.0,decrease,5.96,341773.7,1,1,24,11,0.17,0.1,1.58,99.07,2.44,6,6,1.0,1.0,0.09,0.82,high
latest_test,xgboost,2026-05-30,2,2026-05-30 11:00:00+00:00,2026-05-30 12:00:00+00:00,1,0.09,decrease,6.11,351864.29,3,3,24,8,0.11,0.02,1.54,99.14,2.48,6,6,1.0,0.75,0.0,0.69,medium
latest_test,xgboost,2026-05-30,3,2026-05-30 12:00:00+00:00,2026-05-30 13:00:00+00:00,1,0.09,decrease,6.31,362935.0,2,4,24,1,0.0,0.0,1.39,99.16,2.63,4,6,0.67,0.5,0.02,0.46,low
latest_test,xgboost,2026-05-30,4,2026-05-30 09:00:00+00:00,2026-05-30 10:00:00+00:00,1,0.11,decrease,6.1,347719.9,5,2,24,6,0.07,0.1,1.36,99.06,2.66,5,6,0.83,0.25,0.04,0.41,low
latest_test,xgboost,2026-05-30,5,2026-05-30 13:00:00+00:00,2026-05-30 14:00:00+00:00,1,0.15,decrease,6.33,370429.2,4,5,24,5,0.02,0.1,1.28,99.07,2.74,3,6,0.5,0.0,0.07,0.19,low
latest_test,xgboost,2026-05-31,1,2026-05-31 10:00:00+00:00,2026-05-31 11:00:00+00:00,1,0.09,decrease,5.69,343980.71,5,1,24,2,0.02,0.0,0.52,65.49,0.04,5,6,0.83,1.0,0.0,0.74,medium
latest_test,xgboost,2026-05-31,2,2026-05-31 11:00:00+00:00,2026-05-31 12:00:00+00:00,1,0.09,decrease,5.76,345717.3,4,2,24,8,0.13,0.0,0.7,65.5,-0.13,5,6,0.83,0.75,0.03,0.64,medium
latest_test,xgboost,2026-05-31,3,2026-05-31 09:00:00+00:00,2026-05-31 10:00:00+00:00,1,0.11,decrease,5.84,342567.4,3,4,24,3,0.07,0.01,0.43,65.48,0.14,5,6,0.83,0.5,0.0,0.52,medium
latest_test,xgboost,2026-05-31,4,2026-05-31 12:00:00+00:00,2026-05-31 13:00:00+00:00,1,0.11,decrease,6.06,356524.19,2,5,24,6,0.11,0.0,0.65,65.5,-0.08,5,6,0.83,0.25,0.03,0.41,low
latest_test,xgboost,2026-05-31,5,2026-05-31 08:00:00+00:00,2026-05-31 09:00:00+00:00,1,0.13,decrease,6.18,343163.6,1,7,24,10,0.2,2.15,0.59,63.34,-0.02,4,6,0.67,0.0,0.06,0.25,low
latest_test,xgboost,2026-06-01,1,2026-06-01 09:00:00+00:00,2026-06-01 10:00:00+00:00,1,0.07,increase,6.1,366035.2,4,1,24,4,0.2,9.75,0.08,28.83,1.0,6,6,1.0,1.0,0.02,0.8,high
latest_test,xgboost,2026-06-01,2,2026-06-01 12:00:00+00:00,2026-06-01 13:00:00+00:00,1,0.09,increase,6.3,380537.69,1,5,24,3,0.09,3.01,0.06,35.58,1.02,4,6,0.67,0.75,0.0,0.57,medium
latest_test,xgboost,2026-06-01,3,2026-06-01 13:00:00+00:00,2026-06-01 14:00:00+00:00,1,0.09,increase,6.22,373215.99,3,3,24,1,0.0,0.0,0.0,38.58,1.08,6,6,1.0,0.5,0.05,0.58,medium
latest_test,xgboost,2026-06-01,4,2026-06-01 10:00:00+00:00,2026-06-01 11:00:00+00:00,1,0.13,increase,6.18,371338.61,6,2,24,5,0.2,7.86,0.1,30.73,0.98,6,6,1.0,0.25,0.0,0.46,low
latest_test,xgboost,2026-06-01,5,2026-06-01 11:00:00+00:00,2026-06-01 12:00:00+00:00,1,0.13,increase,6.31,380115.49,2,6,24,2,0.09,0.77,0.07,37.81,1.01,4,6,0.67,0.0,0.02,0.24,low
latest_test,xgboost,2026-06-02,1,2026-06-02 09:00:00+00:00,2026-06-02 10:00:00+00:00,1,0.04,decrease,6.33,386665.89,3,1,24,3,0.11,0.21,1.3,30.27,2.29,6,6,1.0,1.0,0.07,0.81,high
latest_test,xgboost,2026-06-02,2,2026-06-02 11:00:00+00:00,2026-06-02 12:00:00+00:00,1,0.11,decrease,7.75,520303.02,2,5,24,10,0.24,0.07,2.36,30.41,1.23,6,6,1.0,0.75,0.05,0.7,medium
latest_test,xgboost,2026-06-02,3,2026-06-02 10:00:00+00:00,2026-06-02 11:00:00+00:00,1,0.15,decrease,6.77,442913.11,5,4,24,8,0.2,0.08,2.11,30.4,1.48,6,6,1.0,0.5,0.0,0.57,medium
latest_test,xgboost,2026-06-02,4,2026-06-02 12:00:00+00:00,2026-06-02 13:00:00+00:00,1,0.15,decrease,7.86,517275.69,1,8,24,4,0.11,0.07,2.08,30.41,1.51,4,6,0.67,0.25,0.02,0.35,low
latest_test,xgboost,2026-06-02,5,2026-06-02 08:00:00+00:00,2026-06-02 09:00:00+00:00,1,0.17,decrease,6.55,389729.7,7,3,24,5,0.13,2.68,0.67,27.8,2.92,3,6,0.5,0.0,0.02,0.18,low
